Time (s),VGS_A,VGS_B,VDS_A,VDS_B
3.75e-07,-0.06250017280000009,4.8749993216,48.124999168,-1.2499957760000058
3.7550000000000005e-07,-0.1250001664,5.0624993024,49.37499904,-1.8749957120000005
3.7600000000000003e-07,-0.06250017280000009,4.9999993088,49.37499904,-1.8749957120000005
3.765e-07,0.062499814399999964,4.8749993216,49.999998976,-1.8749957120000005
3.77e-07,0.12499980799999988,4.8124993279999995,49.999998976,-1.2499957760000058
3.7750000000000004e-07,0.12499980799999988,4.8749993216,50.624998912,-0.624995840000004
3.78e-07,0.18749980160000002,4.9374993152,49.999998976,-1.8749957120000005
3.785e-07,0.062499814399999964,4.9374993152,49.999998976,-2.4999956480000023
3.7900000000000005e-07,-0.06250017280000009,4.8749993216,49.999998976,-3.124995584000004
3.7950000000000003e-07,-0.06250017280000009,4.8124993279999995,51.249998848000004,-3.124995584000004
3.8e-07,-1.7920000017213056e-07,4.8124993279999995,50.624998912,-1.8749957120000005
3.805e-07,-1.7920000017213056e-07,4.8749993216,50.624998912,-1.8749957120000005
3.8100000000000004e-07,-0.06250017280000009,4.9374993152,50.624998912,-1.8749957120000005
3.815e-07,-1.7920000017213056e-07,4.8749993216,51.249998848000004,-1.8749957120000005
3.82e-07,-0.1250001664,4.9999993088,51.249998848000004,-1.2499957760000058
3.8250000000000004e-07,-1.7920000017213056e-07,4.9374993152,50.624998912,-0.624995840000004
3.8300000000000003e-07,0.062499814399999964,4.9999993088,49.37499904,-1.8749957120000005
3.835e-07,0.12499980799999988,4.9374993152,50.624998912,-2.4999956480000023
3.8400000000000005e-07,0.12499980799999988,4.8749993216,51.249998848000004,-3.124995584000004
3.8450000000000004e-07,0.062499814399999964,4.8749993216,49.999998976,-2.4999956480000023
3.85e-07,-1.7920000017213056e-07,4.7499993344,49.999998976,-1.2499957760000058
3.855e-07,-1.7920000017213056e-07,4.7499993344,49.999998976,-0.624995840000004
3.8600000000000004e-07,-0.06250017280000009,4.8124993279999995,49.37499904,-2.4999956480000023
3.865e-07,-1.7920000017213056e-07,4.8749993216,49.37499904,-2.4999956480000023
3.87e-07,-0.1250001664,4.8124993279999995,48.749999104,-1.8749957120000005
3.8750000000000005e-07,-1.7920000017213056e-07,4.8749993216,49.37499904,-1.8749957120000005
3.8800000000000003e-07,0.062499814399999964,4.9374993152,48.124999168,-1.8749957120000005
3.885e-07,0.12499980799999988,4.6249993472,48.124999168,-1.2499957760000058
3.89e-07,0.062499814399999964,3.7499994367999996,47.499999232,-1.8749957120000005
3.8950000000000004e-07,0.062499814399999964,2.6874995455999997,46.874999296,-2.4999956480000023
3.9e-07,-0.06250017280000009,2.1249996032,46.874999296,-3.124995584000004
3.905e-07,-1.7920000017213056e-07,2.1874995968,44.999999488,-2.4999956480000023
3.9100000000000005e-07,0.062499814399999964,2.312499584,44.374999552,-1.8749957120000005
3.9150000000000003e-07,0.062499814399999964,2.0624996095999997,44.999999488,-2.4999956480000023
3.92e-07,-1.7920000017213056e-07,1.5624996608,43.12499968,-1.2499957760000058
3.925e-07,-0.06250017280000009,0.9374997247999999,41.874999808,4.0959999978440464e-06
3.9300000000000004e-07,-0.06250017280000009,0.4374997760000001,42.499999744,1.8750039039999962
3.935e-07,-0.06250017280000009,-1.7920000017213056e-07,41.874999808,3.7500037119999945
3.94e-07,0.062499814399999964,-0.5625001216000001,40.0,3.7500037119999945
3.9450000000000005e-07,-1.7920000017213056e-07,-1.0625000704,39.375000064,5.000003583999998
3.9500000000000003e-07,-0.06250017280000009,-1.437500032,37.500000256,6.250003456000002
3.955e-07,-1.7920000017213056e-07,-1.6875000064,37.500000256,7.500003327999998
3.96e-07,-1.7920000017213056e-07,-1.6250000128,36.250000384,10.000003071999998
3.9650000000000004e-07,0.12499980799999988,-1.5625000192,35.625000448,11.250002943999998
3.97e-07,0.062499814399999964,-1.3750000384,34.375000576,13.750002687999999
3.975e-07,-0.06250017280000009,-1.125000064,32.500000768,15.000002559999999
