Name,VDS_A,,,Name,VDS_B,,,Name,V_MR,,,Name,VOUT_RF,,,
38629441.6243655,-103.841743469238,-118.940742492676,,38629441.6243655,-104.386749267578,-118.48657989502,,38629441.6243655,1.4234406769548E-06,3.63561713659504E-07,,38629441.6243655,2.54703494326253,-7.70809200986247,,
38680203.0456853,-101.825057983398,-114.664794921875,,38680203.0456853,-103.322479248047,-114.029022216797,,38680203.0456853,1.50428061499646E-06,3.66587532049302E-07,,38680203.0456853,3.3181454779305,-9.94126919492106,,
38730964.4670051,-104.053634643555,-114.993515014648,,38730964.4670051,-102.604530334473,-113.932182312012,,38730964.4670051,1.50925164983051E-06,3.45430117665501E-07,,38730964.4670051,3.49939700380941,-7.89534786923747,,
38781725.8883249,-102.829223632813,-116.994277954102,,38781725.8883249,-103.884918212891,-115.392272949219,,38781725.8883249,1.55494569668833E-06,3.47693079442983E-07,,38781725.8883249,2.19071170107503,-11.3025973199211,,
38832487.3096447,-104.150421142578,-116.479362487793,,38832487.3096447,-103.532936096191,-117.918563842773,,38832487.3096447,1.46930499595028E-06,5.0011860931824E-07,,38832487.3096447,1.92121859804769,-8.85990933163981,,
38883248.7309645,-104.226921081543,-115.889465332031,,38883248.7309645,-103.545349121094,-117.002571105957,,38883248.7309645,1.35695690982734E-06,3.86320378712915E-07,,38883248.7309645,5.34906741396566,-8.2297060845695,,
38934010.1522843,-102.75065612793,-115.969482421875,,38934010.1522843,-103.233520507813,-115.371444702148,,38934010.1522843,1.57951063372541E-06,2.86027079561472E-07,,38934010.1522843,2.33782931582113,-7.36766079648356,,
38984771.5736041,-104.176124572754,-116.093658447266,,38984771.5736041,-104.096084594727,-113.739074707031,,38984771.5736041,1.69821346721085E-06,4.4758100243037E-07,,38984771.5736041,2.74730654970784,-8.67874935849528,,
39035532.9949239,-104.646530151367,-115.511268615723,,39035532.9949239,-104.347183227539,-114.373985290527,,39035532.9949239,1.35637419319166E-06,3.76049721460797E-07,,39035532.9949239,3.43548556582113,-9.20904568417888,,
39086294.4162437,-104.341461181641,-114.787261962891,,39086294.4162437,-104.730850219727,-115.130920410156,,39086294.4162437,1.53842444984392E-06,2.17267004133554E-07,,39086294.4162437,4.1809384466805,-7.99467495663981,,
39137055.8375634,-103.073738098145,-117.244049072266,,39137055.8375634,-103.267486572266,-114.472831726074,,39137055.8375634,1.80464862925943E-06,4.30174688844566E-07,,39137055.8375634,3.90363284365316,-10.2680895684562,,
39187817.2588832,-103.83122253418,-119.07014465332,,39187817.2588832,-103.982498168945,-114.598205566406,,39187817.2588832,1.44736652278338E-06,3.505221655873E-07,,39187817.2588832,3.94258853212972,-7.19619015439372,,
39238578.680203,-104.26676940918,-115.731880187988,,39238578.680203,-103.569320678711,-114.843002319336,,39238578.680203,1.58129304643847E-06,3.04202427610376E-07,,39238578.680203,3.63411685244222,-7.64106777890544,,
39289340.1015228,-104.145690917969,-115.508941650391,,39289340.1015228,-104.196090698242,-115.925468444824,,39289340.1015228,1.49520297020751E-06,3.87598031598705E-07,,39289340.1015228,2.85272952334066,-7.70094326718669,,
39340101.5228426,-103.979965209961,-115.128845214844,,39340101.5228426,-103.97380065918,-115.573791503906,,39340101.5228426,1.33842886038168E-06,4.00536803040655E-07,,39340101.5228426,3.31970950380941,-9.04148129208903,,
39390862.9441624,-103.715156555176,-113.105018615723,,39390862.9441624,-103.460426330566,-114.700988769531,,39390862.9441624,1.25237183822871E-06,4.61787773487711E-07,,39390862.9441624,3.12874575869222,-7.04246548398356,,
39441624.3654822,-100.778579711914,-115.052734375,,39441624.3654822,-100.242477416992,-113.292709350586,,39441624.3654822,1.41169653851885E-06,4.17508523209597E-07,,39441624.3654822,3.32589694277425,-8.23164395078044,,
39492385.786802,-103.8369140625,-115.575881958008,,39492385.786802,-104.481430053711,-117.010940551758,,39492385.786802,1.67727254929387E-06,4.28661794954173E-07,,39492385.786802,3.23067446962972,-7.90028408749919,,
39543147.2081218,-103.247543334961,-115.215446472168,,39543147.2081218,-103.633972167969,-114.988243103027,,39543147.2081218,1.67688365373836E-06,3.92781052474788E-07,,39543147.2081218,2.67941256777425,-9.31291989072184,,
39593908.6294416,-103.114799499512,-114.687919616699,,39593908.6294416,-103.603645324707,-114.209953308105,,39593908.6294416,1.89892574216334E-06,3.90461897640036E-07,,39593908.6294416,3.26751681582113,-9.17825344785075,,
39644670.0507614,-104.829734802246,-118.068946838379,,39644670.0507614,-103.456657409668,-113.055816650391,,39644670.0507614,1.34795227591357E-06,3.78484020085911E-07,,39644670.0507614,3.89098330752034,-8.04714230283122,,
39695431.4720812,-103.832138061523,-114.558212280273,,39695431.4720812,-103.332138061523,-113.887435913086,,39695431.4720812,1.51864267068817E-06,4.55719778408615E-07,,39695431.4720812,3.86752291933675,-6.69848660214763,,
39746192.893401,-102.906188964844,-116.537544250488,,39746192.893401,-104.061363220215,-116.427139282227,,39746192.893401,1.53758281992749E-06,4.48058922702748E-07,,39746192.893401,5.33961459414144,-7.0924990533195,,
39796954.3147208,-102.636299133301,-116.953201293945,,39796954.3147208,-103.783714294434,-115.668304443359,,39796954.3147208,1.63529583374284E-06,4.08633373811663E-07,,39796954.3147208,3.81185122744222,-9.13002041562419,,
39847715.7360406,-105.29460144043,-115.902717590332,,39847715.7360406,-103.721435546875,-116.300422668457,,39847715.7360406,1.3912242105604E-06,4.22830708377303E-07,,39847715.7360406,2.37783023134847,-8.85535458310466,,
39898477.1573604,-104.730247497559,-114.214134216309,,39898477.1573604,-104.37996673584,-115.053497314453,,39898477.1573604,1.30523150294756E-06,3.96371623841991E-07,,39898477.1573604,2.75096102968831,-7.89482144101481,,
39949238.5786802,-100.449066162109,-114.300262451172,,39949238.5786802,-103.440567016602,-116.327285766602,,39949238.5786802,1.57697652119993E-06,3.90496539010539E-07,,39949238.5786802,4.27567263857503,-7.71001461728434,,
40000000,-103.730995178223,-115.295021057129,,40000000,-104.103790283203,-116.151237487793,,40000000,1.50927418649244E-06,4.26539714787281E-07,,40000000,3.85337039248128,-7.34599331601481,,
40050761.4213198,-103.841552734375,-115.312721252441,,40050761.4213198,-103.876457214355,-117.820953369141,,40050761.4213198,1.55132096500477E-06,4.00340888281765E-07,,40050761.4213198,3.70746585146566,-7.42467526181559,,
40101522.8426396,-103.958129882813,-117.458305358887,,40101522.8426396,-104.021293640137,-116.022384643555,,40101522.8426396,1.34519993071608E-06,3.30712022480097E-07,,40101522.8426396,2.65212222353597,-8.25218991025309,,
40152284.2639594,-103.251670837402,-115.246299743652,,40152284.2639594,-103.338409423828,-115.967849731445,,40152284.2639594,1.57113505185619E-06,3.44400350629736E-07,,40152284.2639594,4.00391360537191,-10.8750841973625,,
40203045.6852792,-103.336242675781,-117.202102661133,,40203045.6852792,-103.41374206543,-114.893997192383,,40203045.6852792,1.44961595967568E-06,3.58594449419829E-07,,40203045.6852792,3.57094546572347,-9.76171139462809,,
40253807.106599,-103.346954345703,-114.819358825684,,40253807.106599,-102.704788208008,-113.254508972168,,40253807.106599,1.47768795982254E-06,3.83198323885436E-07,,40253807.106599,3.06242343203206,-8.10054043515544,,
40304568.5279188,-102.913856506348,-115.130973815918,,40304568.5279188,-103.015121459961,-116.519104003906,,40304568.5279188,2.06691979821267E-06,4.29381178726754E-07,,40304568.5279188,2.71131869570394,-6.89145687802653,,
40355329.9492386,-102.922721862793,-113.166862487793,,40355329.9492386,-102.640022277832,-114.577697753906,,40355329.9492386,1.4259084103202E-06,4.67431694284539E-07,,40355329.9492386,3.38433047548909,-7.65641049130778,,
40406091.3705584,-102.782928466797,-115.054969787598,,40406091.3705584,-101.813941955566,-113.163124084473,,40406091.3705584,1.48164811546026E-06,3.63557242920944E-07,,40406091.3705584,2.8581845404305,-7.91835812314372,,
40456852.7918782,-102.0048828125,-116.283386230469,,40456852.7918782,-103.013092041016,-115.790451049805,,40456852.7918782,1.74655911717026E-06,4.80557250351625E-07,,40456852.7918782,2.67012759462972,-8.21694973691325,,
40507614.213198,-101.281921386719,-111.619354248047,,40507614.213198,-101.774681091309,-114.849678039551,,40507614.213198,1.67077483183652E-06,4.14266851318809E-07,,40507614.213198,4.28157778994222,-8.01419857724528,,
40558375.6345178,-98.3378601074219,-112.907867431641,,40558375.6345178,-98.7011108398438,-112.912170410156,,40558375.6345178,1.36250222698588E-06,3.00522262302522E-07,,40558375.6345178,5.31523104921956,-8.85895565732341,,
40609137.0558376,-47.5116691589355,-104.745048522949,,40609137.0558376,-47.386661529541,-104.892372131348,,40609137.0558376,0.00010597664733811,3.84759564207203E-07,,40609137.0558376,28.7350384833016,-8.56909207089763,,
40659898.4771574,-44.5849075317383,-101.927185058594,,40659898.4771574,-44.4347267150879,-104.105049133301,,40659898.4771574,0.000147892347700895,4.86240474219702E-07,,40659898.4771574,31.4926755072274,-7.60181454404216,,
40710659.8984772,-96.9035949707031,-109.426910400391,,40710659.8984772,-96.9035949707031,-108.595916748047,,40710659.8984772,1.79331099287919E-06,4.50675045954862E-07,,40710659.8984772,4.027007782618,-7.51772335751872,,
40761421.319797,-101.3125,-112.757301330566,,40761421.319797,-101.011367797852,-112.361106872559,,40761421.319797,1.76627096102218E-06,3.89234288870155E-07,,40761421.319797,4.38457461611409,-8.67900875790934,,
40812182.7411167,-103.384704589844,-112.736907958984,,40812182.7411167,-102.651565551758,-114.019165039063,,40812182.7411167,1.83285566818809E-06,3.46324525134772E-07,,40812182.7411167,3.52421542421956,-7.55081204160075,,
40862944.1624365,-102.842971801758,-115.880294799805,,40862944.1624365,-104.433609008789,-114.348236083984,,40862944.1624365,1.47347433814664E-06,5.00291279081253E-07,,40862944.1624365,4.36842318789144,-12.530853545507,,
40913705.5837563,-103.226829528809,-115.381492614746,,40913705.5837563,-102.354759216309,-113.727722167969,,40913705.5837563,1.29146895450895E-06,4.06390140178735E-07,,40913705.5837563,3.00326510683675,-9.46266201718669,,
40964467.0050761,-103.464645385742,-114.743804931641,,40964467.0050761,-104.212783813477,-114.55485534668,,40964467.0050761,1.361627664298E-06,4.3502089557133E-07,,40964467.0050761,3.57960482851644,-6.62506893857341,,
41015228.4263959,-103.4306640625,-115.252532958984,,41015228.4263959,-102.97274017334,-114.560752868652,,41015228.4263959,1.54236176415918E-06,3.93389768755469E-07,,41015228.4263959,3.33606692568441,-7.04978207333903,,
41065989.8477157,-102.998092651367,-115.191566467285,,41065989.8477157,-104.275955200195,-118.06510925293,,41065989.8477157,1.4793411763305E-06,3.71547031219875E-07,,41065989.8477157,2.40830203310628,-7.67153195126872,,
41116751.2690355,-103.698616027832,-114.815155029297,,41116751.2690355,-103.924629211426,-115.539863586426,,41116751.2690355,1.57634916701975E-06,4.2578694219198E-07,,41116751.2690355,2.86916323916097,-9.399750029882,,
41167512.6903553,-104.609504699707,-115.081954956055,,41167512.6903553,-103.708236694336,-116.19229888916,,41167512.6903553,1.47732847096153E-06,4.46038233471211E-07,,41167512.6903553,3.50305148378988,-7.25910977109294,,
41218274.1116751,-103.767196655273,-115.759078979492,,41218274.1116751,-103.623016357422,-114.821899414063,,41218274.1116751,1.45540442131112E-06,3.96306175249049E-07,,41218274.1116751,2.98493167177816,-10.0111773370109,,
41269035.5329949,-103.20076751709,-113.281890869141,,41269035.5329949,-103.94352722168,-114.28311920166,,41269035.5329949,1.54427858337098E-06,3.91457086888309E-07,,41269035.5329949,3.21240206972738,-6.70088986142497,,
41319796.9543147,-104.85954284668,-115.139373779297,,41319796.9543147,-103.080154418945,-113.404441833496,,41319796.9543147,1.6333908558533E-06,4.02833699710278E-07,,41319796.9543147,2.86159487978597,-8.65659359677653,,
41370558.3756345,-103.843048095703,-114.395874023438,,41370558.3756345,-103.663520812988,-117.578010559082,,41370558.3756345,1.65759563138024E-06,3.4373758531952E-07,,41370558.3756345,3.28877993837972,-6.24453762753825,,
41421319.7969543,-102.52123260498,-113.758331298828,,41421319.7969543,-102.942810058594,-114.535217285156,,41421319.7969543,1.42426611591921E-06,4.43831691037618E-07,,41421319.7969543,4.30151339785238,-7.72483853085856,,
41472081.2182741,-95.2858428955078,-114.126434326172,,41472081.2182741,-98.3713226318359,-116.041213989258,,41472081.2182741,1.50956586777044E-06,3.61677395753591E-07,,41472081.2182741,4.11785861269613,-8.62870815976481,,
41522842.6395939,-92.7403564453125,-113.231758117676,,41522842.6395939,-95.531494140625,-114.6669921875,,41522842.6395939,1.39590746566539E-06,2.93728596126458E-07,,41522842.6395939,2.27672549502034,-7.85668209775309,,
41573604.0609137,-102.955810546875,-114.736267089844,,41573604.0609137,-103.372230529785,-116.298728942871,,41573604.0609137,1.58661333987108E-06,4.13822067315551E-07,,41573604.0609137,3.88576480166097,-8.47583035214763,,
41624365.4822335,-102.827850341797,-118.229713439941,,41624365.4822335,-103.426055908203,-117.186454772949,,41624365.4822335,1.48513092505737E-06,5.27562141099238E-07,,41624365.4822335,2.19307681337972,-7.23985317929606,,
41675126.9035533,-104.456108093262,-114.892631530762,,41675126.9035533,-103.259864807129,-114.590621948242,,41675126.9035533,1.56760889184259E-06,4.7152489276157E-07,,41675126.9035533,3.59332247988363,-8.26232174619059,,
41725888.3248731,-103.625564575195,-115.313064575195,,41725888.3248731,-104.783920288086,-115.438461303711,,41725888.3248731,1.4395411772414E-06,4.21829856675945E-07,,41725888.3248731,3.00778933779378,-5.59663418515544,,
41776649.7461929,-103.881942749023,-114.091201782227,,41776649.7461929,-103.663177490234,-114.259963989258,,41776649.7461929,1.47261261938368E-06,3.51370186691814E-07,,41776649.7461929,3.72136660830159,-7.05525234921794,,
41827411.1675127,-103.384315490723,-116.276893615723,,41827411.1675127,-103.879600524902,-116.213905334473,,41827411.1675127,1.5763519362468E-06,4.37973867151551E-07,,41827411.1675127,3.82256289736409,-8.63957241757731,,
41878172.5888325,-100.329200744629,-115.337829589844,,41878172.5888325,-99.9824523925781,-117.482711791992,,41878172.5888325,1.43210276645623E-06,4.74919177247944E-07,,41878172.5888325,3.77321597353597,-9.69633511288981,,
41928934.0101523,-103.011322021484,-116.489448547363,,41928934.0101523,-103.044326782227,-114.614959716797,,41928934.0101523,1.43401480869834E-06,3.87756374638187E-07,,41928934.0101523,3.16341372744222,-8.93956021054606,,
41979695.4314721,-103.999298095703,-114.343322753906,,41979695.4314721,-104.434387207031,-114.741851806641,,41979695.4314721,1.29815752196521E-06,4.06972043395209E-07,,41979695.4314721,3.95916720644613,-8.52268246396403,,
42030456.8527919,-103.385673522949,-118.632194519043,,42030456.8527919,-103.294464111328,-115.95703125,,42030456.8527919,1.53710209528772E-06,3.5705343612499E-07,,42030456.8527919,2.38999911562581,-10.1925051568351,,
42081218.2741117,-104.663444519043,-115.921257019043,,42081218.2741117,-103.886123657227,-116.000465393066,,42081218.2741117,1.56128639759782E-06,3.61835319821051E-07,,42081218.2741117,3.12431308046956,-8.01349667294841,,
42131979.6954315,-102.564819335938,-114.52946472168,,42131979.6954315,-103.324256896973,-114.893516540527,,42131979.6954315,1.41810939295113E-06,3.97253098050805E-07,,42131979.6954315,2.86795779482503,-6.89204434140544,,
42182741.1167513,-103.74454498291,-115.467727661133,,42182741.1167513,-103.596549987793,-116.924499511719,,42182741.1167513,1.62129102556533E-06,4.19246374953139E-07,,42182741.1167513,1.88233157412191,-8.74688748105388,,
42233502.5380711,-103.722885131836,-114.038696289063,,42233502.5380711,-102.873947143555,-116.039367675781,,42233502.5380711,1.39206031294959E-06,4.42755850097641E-07,,42233502.5380711,2.94420596377034,-10.8804018853508,,
42284263.9593909,-103.545272827148,-116.891929626465,,42284263.9593909,-102.983329772949,-115.515296936035,,42284263.9593909,1.55344402882311E-06,2.97172043971057E-07,,42284263.9593909,3.48622866884847,-6.54857662900309,,
42335025.3807107,-102.574119567871,-115.1533203125,,42335025.3807107,-103.026512145996,-116.046913146973,,42335025.3807107,1.63431363868929E-06,3.56628102194115E-07,,42335025.3807107,3.47663089052816,-7.88977078183513,,
42385786.8020305,-101.980079650879,-118.45662689209,,42385786.8020305,-101.097259521484,-113.41455078125,,42385786.8020305,1.43044831184611E-06,4.22402329540887E-07,,42385786.8020305,2.72811099306722,-11.327614104589,,
42436548.2233502,-103.93970489502,-117.360626220703,,42436548.2233502,-103.716743469238,-116.541885375977,,42436548.2233502,1.67479488447185E-06,3.74791699767715E-07,,42436548.2233502,2.16468783632894,-9.41787747128825,,
